COMPANY_ID,MERCHANT_TICKER,MERCHANT_EXCHANGE,MERCHANT_NAME,FISCAL_QUARTER,KPINAME,KPIVALUE,LASTCONSENSES,IS_PRIMARY_KPI,INCLUDE_TICKER_IN_PANEL_TOTAL
89450,CLX,NYSE,CONSOLIDATED,2012-3Q,,447,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2012-4Q,Revenue,1541,1532.94094,1,true
89450,CLX,NYSE,CONSOLIDATED,2012-4Q,,436,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2013-1Q,Revenue,1338,1351.53333,1,true
89450,CLX,NYSE,CONSOLIDATED,2013-1Q,,472,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2013-2Q,Revenue,1325,1271.82709,1,true
89450,CLX,NYSE,CONSOLIDATED,2013-2Q,,425,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2013-3Q,Revenue,1413,1437.24746,1,true
89450,CLX,NYSE,CONSOLIDATED,2013-3Q,,454,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2013-4Q,Revenue,1547,1577.957,1,true
89450,CLX,NYSE,CONSOLIDATED,2013-4Q,,432,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2014-1Q,Revenue,1364,1353.13438,1,true
89450,CLX,NYSE,CONSOLIDATED,2014-1Q,,479,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2014-2Q,Revenue,1330,1312.92727,1,true
89450,CLX,NYSE,CONSOLIDATED,2014-2Q,,432,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2014-3Q,Revenue,1386,1432.00258,1,true
89450,CLX,NYSE,CONSOLIDATED,2014-3Q,,437,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2014-4Q,Revenue,1511,1523.35331,1,true
89450,CLX,NYSE,CONSOLIDATED,2014-4Q,,428,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2015-1Q,Revenue,1352,1332.23615,1,true
89450,CLX,NYSE,CONSOLIDATED,2015-1Q,,470,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2015-2Q,Revenue,1345,1301.98138,1,true
89450,CLX,NYSE,CONSOLIDATED,2015-2Q,,447,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2015-3Q,Revenue,1401,1379.08792,1,true
89450,CLX,NYSE,CONSOLIDATED,2015-3Q,,442,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2015-4Q,Revenue,1557,1524.72909,1,true
89450,CLX,NYSE,CONSOLIDATED,2015-4Q,,465,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2016-1Q,Revenue,1390,1374.71108,1,true
89450,CLX,NYSE,CONSOLIDATED,2016-1Q,,497,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2016-2Q,Revenue,1345,1350.09682,1,true
89450,CLX,NYSE,CONSOLIDATED,2016-2Q,,457,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2016-3Q,Revenue,1426,1407.836,1,true
89450,CLX,NYSE,CONSOLIDATED,2016-3Q,,465,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2016-4Q,Revenue,1600,1588.06579,1,true
89450,CLX,NYSE,CONSOLIDATED,2016-4Q,,493,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2017-1Q,Revenue,1443,1431.48473,1,true
89450,CLX,NYSE,CONSOLIDATED,2017-1Q,,534,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2017-2Q,Revenue,1406,1409.08208,1,true
89450,CLX,NYSE,CONSOLIDATED,2017-2Q,,469,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2017-3Q,Revenue,1477,1482.208,1,true
89450,CLX,NYSE,CONSOLIDATED,2017-3Q,,497,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2017-4Q,Revenue,1647,1645.36092,1,true
89450,CLX,NYSE,CONSOLIDATED,2017-4Q,,502,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2018-1Q,Revenue,1500,1481.04036,1,true
89450,CLX,NYSE,CONSOLIDATED,2018-1Q,,559,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2018-2Q,Revenue,1416,1428.09733,1,true
89450,CLX,NYSE,CONSOLIDATED,2018-2Q,,472,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2018-3Q,Revenue,1517,1510.60455,1,true
89450,CLX,NYSE,CONSOLIDATED,2018-3Q,,513,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2018-4Q,Revenue,1691,1724.93,1,true
89450,CLX,NYSE,CONSOLIDATED,2018-4Q,,516,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2019-1Q,,571,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2019-1Q,Revenue,1563,1533.82376,1,true
89450,CLX,NYSE,CONSOLIDATED,2019-2Q,Revenue,1473,1475.6448,1,true
89450,CLX,NYSE,CONSOLIDATED,2019-2Q,,500,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2019-3Q,Revenue,1551,1576.66912,1,true
89450,CLX,NYSE,CONSOLIDATED,2019-3Q,,508,(null),1,false
89450,CLX,NYSE,CONSOLIDATED,2019-4Q,Revenue,1627,1688.9214,1,true
89450,CLX,NYSE,CONSOLIDATED,2020-1Q,Revenue,1506,1536.6174,1,true
89450,CLX,NYSE,CONSOLIDATED,2020-2Q,Revenue,1449,1444.05727,1,true
89450,CLX,NYSE,CONSOLIDATED,2020-3Q,Revenue,1783,1618.17353,1,true
89450,CLX,NYSE,CONSOLIDATED,2020-4Q,Revenue,1983,1837.32739,1,true
89450,CLX,NYSE,CONSOLIDATED,2021-1Q,Revenue,1916,1731.45783,1,true
89450,CLX,NYSE,CONSOLIDATED,2021-2Q,Revenue,1842,1728.87621,1,true
89450,CLX,NYSE,CONSOLIDATED,2021-3Q,Revenue,1781,1862.156,1,true
91825,SFLY,NASDAQ,CONSOLIDATED,2012-1Q,Revenue,91.291,84.58711,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2012-2Q,Revenue,99.02,91.57067,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2012-3Q,Revenue,98.536,91.57884,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2012-4Q,Revenue,351.777,308.76605,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2013-1Q,Revenue,116.708,109.73778,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2013-2Q,Revenue,133.461,121.9878,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2013-3Q,Revenue,122.685,117.94458,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2013-4Q,Revenue,410.788,405.2985,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2014-1Q,Revenue,137.099,134.51577,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2014-2Q,Revenue,159.1,156.86092,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2014-3Q,Revenue,142.008,143.59261,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2014-4Q,Revenue,483.325,477.04379,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2015-1Q,Revenue,159.978,156.07367,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2015-2Q,Revenue,183.879,179.39418,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2015-3Q,Revenue,167.492,166.04835,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2015-4Q,Revenue,548.08,544.39144,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2016-1Q,Revenue,181.709,178.1792,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2016-2Q,Revenue,203.961,200.04189,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2016-3Q,Revenue,187.328,183.26238,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2016-4Q,Revenue,561.226,584.08756,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2017-1Q,Revenue,191.972,187.28814,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2017-2Q,Revenue,209.032,209.478,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2017-3Q,Revenue,195.443,191.65143,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2017-4Q,Revenue,593.755,555.98443,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2018-1Q,Revenue,199.725,192.02183,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2018-2Q,Revenue,443.372,446.9644,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2018-3Q,Revenue,368.757,381.752,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2018-4Q,Revenue,949.966,964.8018,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2019-1Q,Revenue,324.681,323.12483,1,false
91825,SFLY,NASDAQ,CONSOLIDATED,2019-2Q,Revenue,473.416,474.809,1,false
92001,AXP,NYSE,CONSOLIDATED,2012-1Q,Revenue,7614,7568.04396,1,false
92001,AXP,NYSE,CONSOLIDATED,2012-2Q,Revenue,7965,8120.05244,1,false
92001,AXP,NYSE,CONSOLIDATED,2012-3Q,Revenue,7862,7910.89242,1,false
92001,AXP,NYSE,CONSOLIDATED,2012-4Q,Revenue,8141,8121.65215,1,false
92001,AXP,NYSE,CONSOLIDATED,2013-1Q,Revenue,7881,8045.5945,1,false
92001,AXP,NYSE,CONSOLIDATED,2013-2Q,Revenue,8245,8266.01205,1,false
92001,AXP,NYSE,CONSOLIDATED,2013-3Q,Revenue,8301,8219.29757,1,false
92001,AXP,NYSE,CONSOLIDATED,2013-4Q,Revenue,8547,8572.29071,1,false
92001,AXP,NYSE,CONSOLIDATED,2014-1Q,Revenue,8199,8359.89965,1,false
92001,AXP,NYSE,CONSOLIDATED,2014-2Q,Revenue,8657,8635.51158,1,false
92001,AXP,NYSE,CONSOLIDATED,2014-3Q,Revenue,8329,8366.425,1,false
92001,AXP,NYSE,CONSOLIDATED,2014-4Q,Revenue,9107,8568.65477,1,false
92001,AXP,NYSE,CONSOLIDATED,2015-1Q,Revenue,7950,8202.02933,1,false
92001,AXP,NYSE,CONSOLIDATED,2015-2Q,Revenue,8284,8395.34871,1,false
92001,AXP,NYSE,CONSOLIDATED,2015-3Q,Revenue,8193,8337.4776,1,false
92001,AXP,NYSE,CONSOLIDATED,2015-4Q,Revenue,8391,8405.20872,1,false
92001,AXP,NYSE,CONSOLIDATED,2016-1Q,Revenue,8088,8148.11835,1,false
92001,AXP,NYSE,CONSOLIDATED,2016-2Q,Revenue,8235,8445.72558,1,false
92001,AXP,NYSE,CONSOLIDATED,2016-3Q,Revenue,7774,7709.23905,1,false
92001,AXP,NYSE,CONSOLIDATED,2016-4Q,Revenue,8022,7956.0415,1,false
92001,AXP,NYSE,CONSOLIDATED,2017-1Q,Revenue,7900,7765.47694,1,false
92001,AXP,NYSE,CONSOLIDATED,2017-2Q,Revenue,8307,8190.90412,1,false
92001,AXP,NYSE,CONSOLIDATED,2017-3Q,Revenue,8436,8293.30153,1,false
92001,AXP,NYSE,CONSOLIDATED,2017-4Q,Revenue,8839,8720.60716,1,false
92001,AXP,NYSE,CONSOLIDATED,2018-1Q,Revenue,9718,9383.32343,1,false
92001,AXP,NYSE,CONSOLIDATED,2018-2Q,Revenue,10002,10047.88763,1,false
92001,AXP,NYSE,CONSOLIDATED,2018-3Q,Revenue,10144,10051.96095,1,false
92001,AXP,NYSE,CONSOLIDATED,2018-4Q,Revenue,10474,10535.29406,1,false
92001,AXP,NYSE,CONSOLIDATED,2019-1Q,Revenue,10364,10461.54162,1,false
92001,AXP,NYSE,CONSOLIDATED,2019-2Q,Revenue,10838,10833.89481,1,false
92001,AXP,NYSE,CONSOLIDATED,2019-3Q,Revenue,10989,10958.96326,1,false
92001,AXP,NYSE,CONSOLIDATED,2019-4Q,Revenue,11365,11365.56318,1,false
92001,AXP,NYSE,CONSOLIDATED,2020-1Q,Revenue,10310,10605.60562,1,false
92001,AXP,NYSE,CONSOLIDATED,2020-2Q,Revenue,7675,8314.19811,1,false
92001,AXP,NYSE,CONSOLIDATED,2020-3Q,Revenue,8751,8640.74643,1,false
92001,AXP,NYSE,CONSOLIDATED,2020-4Q,Revenue,9351,9420.84359,1,false
92001,AXP,NYSE,CONSOLIDATED,2021-1Q,Revenue,9064,9195.08079,1,false
92817,COST,NASDAQ,CONSOLIDATED,2012-3Q,Revenue,22324,22224.72215,1,true
92817,COST,NASDAQ,CONSOLIDATED,2012-4Q,Revenue,32218,31624.63242,1,true
92817,COST,NASDAQ,CONSOLIDATED,2013-1Q,Revenue,23715,23480.96,1,true
92817,COST,NASDAQ,CONSOLIDATED,2013-2Q,Revenue,24871,25075.4988,1,true
92817,COST,NASDAQ,CONSOLIDATED,2013-3Q,Revenue,24083,24223.60279,1,true
92817,COST,NASDAQ,CONSOLIDATED,2013-4Q,Revenue,32487,33023.2236,1,true
92817,COST,NASDAQ,CONSOLIDATED,2014-1Q,Revenue,25017,25435.69896,1,true
92817,COST,NASDAQ,CONSOLIDATED,2014-2Q,Revenue,26306,26574.33584,1,true
92817,COST,NASDAQ,CONSOLIDATED,2014-3Q,Revenue,25794,25762.10107,1,true
92817,COST,NASDAQ,CONSOLIDATED,2014-4Q,Revenue,35523,35250.09099,1,true
92817,COST,NASDAQ,CONSOLIDATED,2015-1Q,Revenue,26866,26943.24503,1,true
92817,COST,NASDAQ,CONSOLIDATED,2015-2Q,Revenue,27454,27682.23694,1,true
92817,COST,NASDAQ,CONSOLIDATED,2015-3Q,Revenue,26101,26627.69249,1,true
92817,COST,NASDAQ,CONSOLIDATED,2015-4Q,Revenue,35778,36475.83544,1,true
92817,COST,NASDAQ,CONSOLIDATED,2016-1Q,Revenue,27220,27717.4049,1,true
92817,COST,NASDAQ,CONSOLIDATED,2016-2Q,Revenue,28170,28585.02068,1,true
92817,COST,NASDAQ,CONSOLIDATED,2016-3Q,Revenue,26769,27132.8637,1,true
92817,COST,NASDAQ,CONSOLIDATED,2016-4Q,Revenue,36560,37143.98907,1,true
92817,COST,NASDAQ,CONSOLIDATED,2017-1Q,Revenue,28099,28317.38906,1,true
92817,COST,NASDAQ,CONSOLIDATED,2017-2Q,Revenue,29766,29903.77502,1,true
92817,COST,NASDAQ,CONSOLIDATED,2017-3Q,Revenue,28860,28586.91092,1,true
92817,COST,NASDAQ,CONSOLIDATED,2017-4Q,Revenue,42300,41469.22258,1,true
92817,COST,NASDAQ,CONSOLIDATED,2018-1Q,Revenue,31809,30848.43217,1,true
92817,COST,NASDAQ,CONSOLIDATED,2018-2Q,Revenue,32995,32674.84595,1,true
92817,COST,NASDAQ,CONSOLIDATED,2018-3Q,Revenue,32361,31885.45681,1,true
92817,COST,NASDAQ,CONSOLIDATED,2018-4Q,Revenue,44411,43774.45431,1,true
92817,COST,NASDAQ,CONSOLIDATED,2019-1Q,Revenue,35069,34478.96132,1,true
92817,COST,NASDAQ,CONSOLIDATED,2019-2Q,Revenue,35396,35620.8374,1,true
92817,COST,NASDAQ,CONSOLIDATED,2019-3Q,Revenue,34740,34718.52212,1,true
92817,COST,NASDAQ,CONSOLIDATED,2019-4Q,Revenue,47498,47581.87625,1,true
92817,COST,NASDAQ,CONSOLIDATED,2020-1Q,Revenue,37040,37395.1409,1,true
92817,COST,NASDAQ,CONSOLIDATED,2020-2Q,Revenue,39072,38231.44829,1,true
92817,COST,NASDAQ,CONSOLIDATED,2020-3Q,Revenue,37266,36656.88296,1,true
92817,COST,NASDAQ,CONSOLIDATED,2020-4Q,Revenue,53383,51922.47289,1,true
92817,COST,NASDAQ,CONSOLIDATED,2021-1Q,Revenue,43208,41653.90803,1,true
92817,COST,NASDAQ,CONSOLIDATED,2021-2Q,Revenue,44769,43714.28061,1,true
92817,COST,NASDAQ,CONSOLIDATED,2021-3Q,Revenue,45277,43816.72218,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2013-2Q,Revenue,6651,5981.52951,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2013-3Q,Revenue,6688,6589.87254,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2013-4Q,Revenue,6828.419,6915.29177,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2014-1Q,Revenue,6875,6920.25297,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2014-2Q,Revenue,7185,7071.69564,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2014-3Q,Revenue,7350,7378.3673,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2014-4Q,Revenue,8154,7829.36583,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2015-1Q,Revenue,7778,7722.34028,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2015-2Q,Revenue,8200,7888.29868,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2015-3Q,Revenue,7849,8301.93643,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2015-4Q,Revenue,8247,8219.69017,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2016-1Q,Revenue,8599,8409.62978,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2016-2Q,Revenue,9222,8984.32258,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2016-3Q,Revenue,9246,9419.95636,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2016-4Q,Revenue,10175,9866.46596,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2017-1Q,Revenue,9613,9662.55453,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2017-2Q,Revenue,10213,9825.20851,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2017-3Q,Revenue,10019,10077.10444,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2017-4Q,Revenue,10759,10835.21086,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2018-1Q,Revenue,10455,10383.79609,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2018-2Q,Revenue,10571,10635.21157,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2018-3Q,Revenue,10839,10736.25557,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2018-4Q,Revenue,11445,11352.26384,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2019-1Q,Revenue,11080,10989.67982,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2019-2Q,Revenue,10979,11134.81288,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2019-3Q,Revenue,11061,11334.28976,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2019-4Q,Revenue,11878,11835.4431,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2020-1Q,Revenue,11113,11493.22691,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2020-2Q,Revenue,17671,17637.4776,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2020-3Q,Revenue,19272,18332.43603,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2020-4Q,Revenue,20341,19765.68833,1,true
93339,TMUS,NASDAQ,CONSOLIDATED,2021-1Q,Revenue,19759,18985.9012,1,true
93614,RAD,NYSE,CONSOLIDATED,2013-1Q,Revenue,6468.287,6507.55158,1,true
93614,RAD,NYSE,CONSOLIDATED,2013-2Q,Revenue,6230.884,6208.56726,1,true
93614,RAD,NYSE,CONSOLIDATED,2013-3Q,Revenue,6237.847,6276.86225,1,true
93614,RAD,NYSE,CONSOLIDATED,2013-4Q,Revenue,6455.245,6440.21409,1,true
93614,RAD,NYSE,CONSOLIDATED,2014-1Q,Revenue,6264,6294.33817,1,true
93614,RAD,NYSE,CONSOLIDATED,2014-2Q,Revenue,6278.165,6189.04696,1,true
93614,RAD,NYSE,CONSOLIDATED,2014-3Q,Revenue,6357.732,6294.54187,1,true
93614,RAD,NYSE,CONSOLIDATED,2014-4Q,Revenue,6597.459,6510.20938,1,true
93614,RAD,NYSE,CONSOLIDATED,2015-1Q,Revenue,6465.531,6424.02499,1,true
93614,RAD,NYSE,CONSOLIDATED,2015-2Q,Revenue,6522.584,6463.86177,1,true
93614,RAD,NYSE,CONSOLIDATED,2015-3Q,Revenue,6692.333,6557.81534,1,true
93614,RAD,NYSE,CONSOLIDATED,2015-4Q,Revenue,6847.929,6796.45421,1,true
93614,RAD,NYSE,CONSOLIDATED,2016-1Q,Revenue,6647.561,6678.3395,1,true
93614,RAD,NYSE,CONSOLIDATED,2016-2Q,Revenue,7664.776,7529.71001,1,true
93614,RAD,NYSE,CONSOLIDATED,2016-3Q,Revenue,8154.184,8186.94337,1,true
93614,RAD,NYSE,CONSOLIDATED,2016-4Q,Revenue,8270.136,8410.14464,1,true
93614,RAD,NYSE,CONSOLIDATED,2017-1Q,Revenue,8184.181,8236.55169,1,true
93614,RAD,NYSE,CONSOLIDATED,2017-2Q,Revenue,8029.806,8165.06942,1,true
93614,RAD,NYSE,CONSOLIDATED,2017-3Q,Revenue,8089.726,8222.7296,1,true
93614,RAD,NYSE,CONSOLIDATED,2017-4Q,Revenue,8541.36,8247.48521,1,true
93614,RAD,NYSE,CONSOLIDATED,2018-1Q,Revenue,7781.453,8311.04246,1,true
93614,RAD,NYSE,CONSOLIDATED,2018-2Q,Revenue,7678.903,7835.55224,1,true
93614,RAD,NYSE,CONSOLIDATED,2018-3Q,Revenue,7739.9,7554.51829,1,true
93614,RAD,NYSE,CONSOLIDATED,2018-4Q,Revenue,5394.264,5711.64025,1,true
93614,RAD,NYSE,CONSOLIDATED,2019-1Q,Revenue,5388.49,5321.41454,1,true
93614,RAD,NYSE,CONSOLIDATED,2019-2Q,Revenue,5421.362,5327.86352,1,true
93614,RAD,NYSE,CONSOLIDATED,2019-3Q,Revenue,5450.06,5452.461,1,true
93614,RAD,NYSE,CONSOLIDATED,2019-4Q,Revenue,5379.645,5556.09875,1,true
93614,RAD,NYSE,CONSOLIDATED,2020-1Q,Revenue,5372.589,5384.679,1,true
93614,RAD,NYSE,CONSOLIDATED,2020-2Q,Revenue,5366.264,5404.0062,1,true
93614,RAD,NYSE,CONSOLIDATED,2020-3Q,Revenue,5462.298,5423.7428,1,true
93614,RAD,NYSE,CONSOLIDATED,2020-4Q,Revenue,5727.242,5444.1916,1,true
93614,RAD,NYSE,CONSOLIDATED,2021-1Q,Revenue,6027.376,5610.5764,1,true
93614,RAD,NYSE,CONSOLIDATED,2021-2Q,Revenue,5981.97,5736.19689,1,true
93614,RAD,NYSE,CONSOLIDATED,2021-3Q,Revenue,6117.038,5840.19321,1,true
93614,RAD,NYSE,CONSOLIDATED,2021-4Q,Revenue,5916.856,5977.09914,1,true
93614,RAD,NYSE,CONSOLIDATED,2022-1Q,Revenue,6160.985,6171.00275,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2012-3Q,Revenue,17770,17914.52364,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2012-4Q,Revenue,17080,17185.61339,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2013-1Q,Revenue,17340,17578.82507,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2013-2Q,Revenue,18647,18938.11303,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2013-3Q,Revenue,18340,18481.24093,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2013-4Q,Revenue,17950,17993.04131,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2014-1Q,Revenue,18350,18350.1685,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2014-2Q,Revenue,19610,19537.72069,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2014-3Q,Revenue,19490,19207.24736,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2014-4Q,Revenue,19060,19007.15144,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2015-1Q,Revenue,19554,19326.1246,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2015-2Q,Revenue,26573,27715.27892,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2015-3Q,Revenue,28795,29794.31153,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2015-4Q,Revenue,28522,28531.65793,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2016-1Q,Revenue,29033,29063.51183,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2016-2Q,Revenue,30184,30606.93874,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2016-3Q,Revenue,29498,29713.55582,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2016-4Q,Revenue,28636,29116.42101,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2017-1Q,Revenue,28501,29310.67,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2017-2Q,Revenue,29446,30335.69731,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2017-3Q,Revenue,30118,29677.3681,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2017-4Q,Revenue,30149,29987.88912,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2018-1Q,Revenue,30740,30459.36056,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2018-2Q,Revenue,33021,32192.42412,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2018-3Q,Revenue,34334,34177.14414,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2018-4Q,Revenue,33442,33847.16489,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2019-1Q,Revenue,33793,33880.23742,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2019-2Q,Revenue,34528,34644.54753,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2019-3Q,Revenue,34591,34538.1257,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2019-4Q,Revenue,33954,33842.27049,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2020-1Q,Revenue,34339,34451.59189,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2020-2Q,Revenue,35820,35245.75942,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2020-3Q,Revenue,34631,34403.07558,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2020-4Q,Revenue,34746,34367.41536,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2021-1Q,Revenue,36307,34986.67229,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2021-2Q,Revenue,32779,36512.28212,1,true
93624,WBA,NASDAQ,CONSOLIDATED,2021-3Q,Revenue,34030,33484.42272,1,true
93625,CVS,NYSE,CONSOLIDATED,2012-1Q,Revenue,30798,30291.00128,1,true
93625,CVS,NYSE,CONSOLIDATED,2012-2Q,Revenue,30714,31010.61292,1,true
93625,CVS,NYSE,CONSOLIDATED,2012-3Q,Revenue,30227,30088.066,1,true
93625,CVS,NYSE,CONSOLIDATED,2012-4Q,Revenue,31394,31135.22765,1,true
93625,CVS,NYSE,CONSOLIDATED,2013-1Q,Revenue,30763,30352.66113,1,true
93625,CVS,NYSE,CONSOLIDATED,2013-2Q,Revenue,31248,31153.02854,1,true
93625,CVS,NYSE,CONSOLIDATED,2013-3Q,Revenue,31968,31519.8369,1,true
93625,CVS,NYSE,CONSOLIDATED,2013-4Q,Revenue,32830,32674.45162,1,true
93625,CVS,NYSE,CONSOLIDATED,2014-1Q,Revenue,32689,32645.52119,1,true
93625,CVS,NYSE,CONSOLIDATED,2014-2Q,Revenue,34602,33507.77609,1,true
93625,CVS,NYSE,CONSOLIDATED,2014-3Q,Revenue,35021,34700.05575,1,true
93625,CVS,NYSE,CONSOLIDATED,2014-4Q,Revenue,37055,36056.35644,1,true
93625,CVS,NYSE,CONSOLIDATED,2015-1Q,Revenue,36332,35921.25049,1,true
93625,CVS,NYSE,CONSOLIDATED,2015-2Q,Revenue,37169,37174.90275,1,true
93625,CVS,NYSE,CONSOLIDATED,2015-3Q,Revenue,38644,37789.67953,1,true
93625,CVS,NYSE,CONSOLIDATED,2015-4Q,Revenue,41145,40974.98434,1,true
93625,CVS,NYSE,CONSOLIDATED,2016-1Q,Revenue,43215,43026.93199,1,true
